date,ticker,open,high,low,close,volume
2026-03-09,ADI,310.239990234375,319.8999938964844,307.2200012207031,319.7099914550781,5945400
2026-03-10,ADI,318.7200012207031,323.94000244140625,317.0799865722656,318.80999755859375,4350100
2026-03-04,MU,393.6400146484375,407.8800048828125,387.6099853515625,400.7699890136719,32644900
2026-03-05,MU,398.6000061035156,404.5299987792969,380.29998779296875,397.04998779296875,29960100
2026-03-06,MU,380.1400146484375,391.17999267578125,367.45001220703125,370.29998779296875,34458800
2026-03-09,MU,363.9599914550781,390.0,357.6700134277344,389.32000732421875,35547200
2026-03-10,MU,394.010009765625,415.30999755859375,393.6400146484375,403.1099853515625,33602900
2026-03-04,AMZN,210.47000122070312,217.5399932861328,210.14999389648438,216.82000732421875,54731100
2026-03-05,AMZN,215.97999572753906,220.47000122070312,215.58999633789062,218.94000244140625,60943400
2026-03-06,AMZN,214.99000549316406,217.32000732421875,212.52999877929688,213.2100067138672,51152700
2026-03-09,AMZN,210.4499969482422,213.82000732421875,207.11000061035156,213.49000549316406,54642900
2026-03-10,AMZN,214.19000244140625,215.64999389648438,212.42999267578125,214.3300018310547,35582400
2026-03-04,TSLA,397.8500061035156,408.3299865722656,394.5799865722656,405.94000244140625,68305500
2026-03-05,TSLA,401.57000732421875,408.6199951171875,399.4200134277344,405.54998779296875,51925900
2026-03-06,TSLA,398.0899963378906,402.3500061035156,394.2099914550781,396.7300109863281,64054600
2026-03-09,TSLA,390.04998779296875,401.5899963378906,381.3999938964844,398.67999267578125,67018900
2026-03-10,TSLA,402.2200012207031,406.5899963378906,398.19000244140625,399.239990234375,59148300
2026-03-04,HD,366.20001220703125,369.57000732421875,361.510009765625,369.1099853515625,4324400
2026-03-05,HD,366.1199951171875,366.9800109863281,359.20001220703125,361.67999267578125,4752200
2026-03-06,HD,357.5400085449219,359.45001220703125,353.2200012207031,357.9200134277344,4167400
2026-03-09,HD,355.6000061035156,356.489990234375,345.6400146484375,353.55999755859375,4224500
2026-03-10,HD,353.0400085449219,361.6400146484375,351.0199890136719,357.1499938964844,3984600
2026-03-04,MCD,331.739990234375,332.8299865722656,329.6099853515625,331.739990234375,2455900
2026-03-05,MCD,329.79998779296875,330.80999755859375,324.1199951171875,327.45001220703125,4321400
2026-03-06,MCD,326.2900085449219,328.3299865722656,321.32000732421875,328.05999755859375,3341200
2026-03-09,MCD,325.79998779296875,331.70001220703125,324.5799865722656,330.79998779296875,3407500
2026-03-10,MCD,328.3399963378906,329.6499938964844,326.7099914550781,327.94000244140625,2389900
2026-03-04,NKE,59.189998626708984,59.4900016784668,58.61000061035156,58.63999938964844,15971300
2026-03-05,NKE,58.599998474121094,58.790000915527344,57.43000030517578,58.02000045776367,22040200
2026-03-06,NKE,57.470001220703125,57.54999923706055,56.7599983215332,57.0099983215332,16323700
2026-03-09,NKE,55.7400016784668,56.709999084472656,55.38999938964844,56.529998779296875,18053100
2026-03-10,NKE,56.70000076293945,57.2400016784668,55.79999923706055,56.08000183105469,15682100
2026-03-04,SBUX,97.3499984741211,98.18000030517578,95.8499984741211,97.1500015258789,6233400
2026-03-05,SBUX,97.12000274658203,98.93000030517578,96.94000244140625,98.69000244140625,9608100
2026-03-06,SBUX,97.06999969482422,99.22000122070312,95.55999755859375,98.98999786376953,10826700
2026-03-09,SBUX,98.25,100.37999725341797,96.81999969482422,99.7699966430664,9376800
2026-03-10,SBUX,99.37000274658203,101.13999938964844,98.26000213623047,100.7699966430664,8002000
2026-03-04,TGT,123.95999908447266,126.0,119.88999938964844,120.08000183105469,9496000
2026-03-05,TGT,119.7699966430664,120.87999725341797,118.08999633789062,120.36000061035156,7129700
2026-03-06,TGT,119.16999816894531,120.79000091552734,117.0,120.79000091552734,5979700
2026-03-09,TGT,118.66000366210938,120.16000366210938,115.75,120.13999938964844,6005500
2026-03-10,TGT,119.48999786376953,122.47000122070312,118.56999969482422,120.73999786376953,4398300
2026-03-04,LOW,258.010009765625,258.9100036621094,255.49000549316406,258.6199951171875,2174900
2026-03-05,LOW,256.3999938964844,257.0199890136719,252.6300048828125,254.7100067138672,2270400
2026-03-06,LOW,250.55999755859375,252.97999572753906,248.11000061035156,251.88999938964844,3126800
2026-03-09,LOW,250.1199951171875,251.4499969482422,243.58999633789062,250.22000122070312,2896300
2026-03-10,LOW,248.9199981689453,254.61000061035156,247.32000732421875,251.11000061035156,2075800
2026-03-04,COST,1005.0,1014.0,997.0,1006.739990234375,1806600
2026-03-05,COST,996.5,999.25,978.8099975585938,982.5700073242188,2766000
2026-03-06,COST,967.010009765625,1002.5,960.4600219726562,998.0999755859375,2708900
2026-03-09,COST,999.6300048828125,1007.4099731445312,987.989990234375,1005.2999877929688,2348200
2026-03-10,COST,1000.5,1010.0999755859375,996.0,997.3599853515625,1612500
2026-03-04,WMT,127.11000061035156,128.1699981689453,126.23999786376953,127.80999755859375,16434100
2026-03-05,WMT,125.37999725341797,125.68000030517578,121.6500015258789,123.30999755859375,28604900
2026-03-06,WMT,122.5,124.19000244140625,121.62000274658203,123.80000305175781,21553000
2026-03-09,WMT,123.69000244140625,124.51000213623047,122.5,124.33999633789062,19375900
2026-03-10,WMT,124.20999908447266,126.0999984741211,123.3499984741211,125.12000274658203,18778000
2026-03-04,JPM,299.989990234375,301.0,295.82000732421875,299.3900146484375,8055700
2026-03-05,JPM,297.9800109863281,301.239990234375,292.42999267578125,293.54998779296875,12732500
2026-03-06,JPM,286.3399963378906,289.989990234375,283.7099914550781,289.4800109863281,13496500
2026-03-09,JPM,285.5,291.1000061035156,280.45001220703125,289.9200134277344,12241100
2026-03-10,JPM,289.2900085449219,292.75,287.17999267578125,288.7300109863281,8334200
2026-03-04,BAC,49.60954736054731,50.12662468370891,48.93336961435548,50.017242431640625,34208500
2026-03-05,BAC,49.539944711597464,50.14651630324676,49.05270129070951,49.53000259399414,39073900
2026-03-06,BAC,48.54999923706055,48.70000076293945,47.619998931884766,48.63999938964844,47016000
2026-03-09,BAC,47.939998626708984,48.150001525878906,46.77000045776367,47.900001525878906,62752800
2026-03-10,BAC,48.279998779296875,49.150001525878906,47.599998474121094,48.560001373291016,50229200
2026-03-04,WFC,82.69000244140625,84.04000091552734,82.02999877929688,83.93000030517578,18061200
2026-03-05,WFC,83.6500015258789,83.80000305175781,81.19000244140625,82.11000061035156,20939200
2026-03-06,WFC,80.26000213623047,80.56999969482422,77.94000244140625,80.41999816894531,16798900
2026-03-09,WFC,79.43000030517578,79.79000091552734,76.86000061035156,78.83000183105469,24959500
2026-03-10,WFC,78.94999694824219,79.80000305175781,77.44999694824219,78.30000305175781,18475900
2026-03-04,GS,869.8400268554688,878.7999877929688,860.0,867.25,2081700
2026-03-05,GS,862.010009765625,866.52001953125,822.2000122070312,835.4600219726562,3093700
2026-03-06,GS,816.0,827.1599731445312,801.3300170898438,821.4199829101562,2473000
2026-03-09,GS,810.0,836.6799926757812,795.0,832.030029296875,3258200
2026-03-10,GS,834.6799926757812,846.0900268554688,826.3499755859375,833.8099975585938,1869600
2026-03-04,MS,167.5800018310547,169.1999969482422,166.52000427246094,167.5800018310547,5307800
2026-03-05,MS,165.3800048828125,167.97000122070312,160.50999450683594,162.5500030517578,7274900
2026-03-06,MS,159.50999450683594,160.35000610351562,155.35000610351562,160.27000427246094,8046000
2026-03-09,MS,157.9199981689453,161.85000610351562,154.07000732421875,160.4499969482422,7480800
2026-03-10,MS,161.83999633789062,163.47999572753906,159.86000061035156,160.75,4312500
2026-03-04,C,111.66999816894531,112.33000183105469,110.48999786376953,111.31999969482422,13042200
